Serial;Counter;Valid uses;Volume (ml);Uses Left;Last Used;Status;Beverage Used
M-15-00000666-50-26.12.31-SECD-23FF45EE;00000666;;;;;;
M-15-00000667-50-26.12.31-SECD-23FF45EE;00000667;;;;;;
M-15-00000668-50-26.12.31-SECD-23FF45EE;00000668;;;;;;
M-15-00000669-50-26.12.31-SECD-23FF45EE;00000669;;;;;;
M-15-00000670-50-26.12.31-SECD-23FF45EE;00000670;;;;;;
M-15-00000671-50-26.12.31-SECD-23FF45EE;00000671;;;;;;
M-15-00000672-50-26.12.31-SECD-23FF45EE;00000672;;;;;;
M-15-00000673-50-26.12.31-SECD-23FF45EE;00000673;;;;;;
M-15-00000674-50-26.12.31-SECD-23FF45EE;00000674;;;;;;
M-15-00000675-50-26.12.31-SECD-23FF45EE;00000675;;;;;;
M-15-00000676-50-26.12.31-SECD-23FF45EE;00000676;;;;;;
M-15-00000677-50-26.12.31-SECD-23FF45EE;00000677;;;;;;
M-15-00000678-50-26.12.31-SECD-23FF45EE;00000678;;;;;;
M-15-00000679-50-26.12.31-SECD-23FF45EE;00000679;;;;;;
M-15-00000680-50-26.12.31-SECD-23FF45EE;00000680;;;;;;
M-15-00000681-50-26.12.31-SECD-23FF45EE;00000681;;;;;;
M-15-00000682-50-26.12.31-SECD-23FF45EE;00000682;;;;;;
M-15-00000683-50-26.12.31-SECD-23FF45EE;00000683;;;;;;
M-15-00000684-50-26.12.31-SECD-23FF45EE;00000684;;;;;;
M-15-00000685-50-26.12.31-SECD-23FF45EE;00000685;;;;;;
M-15-00000686-50-26.12.31-SECD-23FF45EE;00000686;;;;;;
M-15-00000687-50-26.12.31-SECD-23FF45EE;00000687;;;;;;
M-15-00000688-50-26.12.31-SECD-23FF45EE;00000688;;;;;;
M-15-00000689-50-26.12.31-SECD-23FF45EE;00000689;;;;;;
M-15-00000690-50-26.12.31-SECD-23FF45EE;00000690;;;;;;
M-15-00000691-50-26.12.31-SECD-23FF45EE;00000691;;;;;;
M-15-00000692-50-26.12.31-SECD-23FF45EE;00000692;;;;;;
M-15-00000693-50-26.12.31-SECD-23FF45EE;00000693;;;;;;
M-15-00000694-50-26.12.31-SECD-23FF45EE;00000694;;;;;;
M-15-00000695-50-26.12.31-SECD-23FF45EE;00000695;;;;;;
M-15-00000696-50-26.12.31-SECD-23FF45EE;00000696;;;;;;
M-15-00000697-50-26.12.31-SECD-23FF45EE;00000697;;;;;;
M-15-00000698-50-26.12.31-SECD-23FF45EE;00000698;;;;;;
M-15-00000699-50-26.12.31-SECD-23FF45EE;00000699;;;;;;
M-15-00000700-50-26.12.31-SECD-23FF45EE;00000700;;;;;;
M-15-00000701-50-26.12.31-SECD-23FF45EE;00000701;;;;;;
M-15-00000702-50-26.12.31-SECD-23FF45EE;00000702;;;;;;
M-15-00000703-50-26.12.31-SECD-23FF45EE;00000703;;;;;;
M-15-00000704-50-26.12.31-SECD-23FF45EE;00000704;;;;;;
M-15-00000705-50-26.12.31-SECD-23FF45EE;00000705;;;;;;
M-15-00000706-50-26.12.31-SECD-23FF45EE;00000706;;;;;;
M-15-00000707-50-26.12.31-SECD-23FF45EE;00000707;;;;;;
M-15-00000708-50-26.12.31-SECD-23FF45EE;00000708;;;;;;
M-15-00000709-50-26.12.31-SECD-23FF45EE;00000709;;;;;;
M-15-00000710-50-26.12.31-SECD-23FF45EE;00000710;;;;;;
M-15-00000711-50-26.12.31-SECD-23FF45EE;00000711;;;;;;
M-15-00000712-50-26.12.31-SECD-23FF45EE;00000712;;;;;;
M-15-00000713-50-26.12.31-SECD-23FF45EE;00000713;;;;;;
M-15-00000714-50-26.12.31-SECD-23FF45EE;00000714;;;;;;
M-15-00000715-50-26.12.31-SECD-23FF45EE;00000715;;;;;;
M-15-00000716-50-26.12.31-SECD-23FF45EE;00000716;;;;;;
M-15-00000717-50-26.12.31-SECD-23FF45EE;00000717;;;;;;
M-15-00000718-50-26.12.31-SECD-23FF45EE;00000718;;;;;;
M-15-00000719-50-26.12.31-SECD-23FF45EE;00000719;;;;;;
M-15-00000720-50-26.12.31-SECD-23FF45EE;00000720;;;;;;
M-15-00000721-50-26.12.31-SECD-23FF45EE;00000721;;;;;;
M-15-00000722-50-26.12.31-SECD-23FF45EE;00000722;;;;;;
M-15-00000723-50-26.12.31-SECD-23FF45EE;00000723;;;;;;
M-15-00000724-50-26.12.31-SECD-23FF45EE;00000724;;;;;;
M-15-00000725-50-26.12.31-SECD-23FF45EE;00000725;;;;;;
M-15-00000726-50-26.12.31-SECD-23FF45EE;00000726;;;;;;
M-15-00000727-50-26.12.31-SECD-23FF45EE;00000727;;;;;;
M-15-00000728-50-26.12.31-SECD-23FF45EE;00000728;;;;;;
M-15-00000729-50-26.12.31-SECD-23FF45EE;00000729;;;;;;
M-15-00000730-50-26.12.31-SECD-23FF45EE;00000730;;;;;;
M-15-00000731-50-26.12.31-SECD-23FF45EE;00000731;;;;;;
M-15-00000732-50-26.12.31-SECD-23FF45EE;00000732;;;;;;
M-15-00000733-50-26.12.31-SECD-23FF45EE;00000733;;;;;;
M-15-00000734-50-26.12.31-SECD-23FF45EE;00000734;;;;;;
M-15-00000735-50-26.12.31-SECD-23FF45EE;00000735;;;;;;
M-15-00000736-50-26.12.31-SECD-23FF45EE;00000736;;;;;;
M-15-00000737-50-26.12.31-SECD-23FF45EE;00000737;;;;;;
M-15-00000738-50-26.12.31-SECD-23FF45EE;00000738;;;;;;
M-15-00000739-50-26.12.31-SECD-23FF45EE;00000739;;;;;;
M-15-00000740-50-26.12.31-SECD-23FF45EE;00000740;;;;;;
M-15-00000741-50-26.12.31-SECD-23FF45EE;00000741;;;;;;
M-15-00000742-50-26.12.31-SECD-23FF45EE;00000742;;;;;;
M-15-00000743-50-26.12.31-SECD-23FF45EE;00000743;;;;;;
M-15-00000744-50-26.12.31-SECD-23FF45EE;00000744;;;;;;
M-15-00000745-50-26.12.31-SECD-23FF45EE;00000745;;;;;;
M-15-00000746-50-26.12.31-SECD-23FF45EE;00000746;;;;;;
M-15-00000747-50-26.12.31-SECD-23FF45EE;00000747;;;;;;
M-15-00000748-50-26.12.31-SECD-23FF45EE;00000748;;;;;;
M-15-00000749-50-26.12.31-SECD-23FF45EE;00000749;;;;;;
M-15-00000750-50-26.12.31-SECD-23FF45EE;00000750;;;;;;
M-15-00000751-50-26.12.31-SECD-23FF45EE;00000751;;;;;;
M-15-00000752-50-26.12.31-SECD-23FF45EE;00000752;;;;;;
M-15-00000753-50-26.12.31-SECD-23FF45EE;00000753;;;;;;
M-15-00000754-50-26.12.31-SECD-23FF45EE;00000754;;;;;;
M-15-00000755-50-26.12.31-SECD-23FF45EE;00000755;;;;;;
M-15-00000756-50-26.12.31-SECD-23FF45EE;00000756;;;;;;
M-15-00000757-50-26.12.31-SECD-23FF45EE;00000757;;;;;;
M-15-00000758-50-26.12.31-SECD-23FF45EE;00000758;;;;;;
M-15-00000759-50-26.12.31-SECD-23FF45EE;00000759;;;;;;
M-15-00000760-50-26.12.31-SECD-23FF45EE;00000760;;;;;;
M-15-00000761-50-26.12.31-SECD-23FF45EE;00000761;;;;;;
M-15-00000762-50-26.12.31-SECD-23FF45EE;00000762;;;;;;
M-15-00000763-50-26.12.31-SECD-23FF45EE;00000763;;;;;;
M-15-00000764-50-26.12.31-SECD-23FF45EE;00000764;;;;;;
M-15-00000765-50-26.12.31-SECD-23FF45EE;00000765;;;;;;
M-15-00000766-50-26.12.31-SECD-23FF45EE;00000766;;;;;;
M-15-00000767-50-26.12.31-SECD-23FF45EE;00000767;;;;;;
M-15-00000768-50-26.12.31-SECD-23FF45EE;00000768;;;;;;
M-15-00000769-50-26.12.31-SECD-23FF45EE;00000769;;;;;;
M-15-00000770-50-26.12.31-SECD-23FF45EE;00000770;;;;;;
M-15-00000771-50-26.12.31-SECD-23FF45EE;00000771;;;;;;
M-15-00000772-50-26.12.31-SECD-23FF45EE;00000772;;;;;;
M-15-00000773-50-26.12.31-SECD-23FF45EE;00000773;;;;;;
M-15-00000774-50-26.12.31-SECD-23FF45EE;00000774;;;;;;
M-15-00000775-50-26.12.31-SECD-23FF45EE;00000775;;;;;;
M-15-00000776-50-26.12.31-SECD-23FF45EE;00000776;;;;;;
M-15-00000777-50-26.12.31-SECD-23FF45EE;00000777;;;;;;
M-15-00000778-50-26.12.31-SECD-23FF45EE;00000778;;;;;;
M-15-00000779-50-26.12.31-SECD-23FF45EE;00000779;;;;;;
M-15-00000780-50-26.12.31-SECD-23FF45EE;00000780;;;;;;
M-15-00000781-50-26.12.31-SECD-23FF45EE;00000781;;;;;;
M-15-00000782-50-26.12.31-SECD-23FF45EE;00000782;;;;;;
M-15-00000783-50-26.12.31-SECD-23FF45EE;00000783;;;;;;
M-15-00000784-50-26.12.31-SECD-23FF45EE;00000784;;;;;;
M-15-00000785-50-26.12.31-SECD-23FF45EE;00000785;;;;;;
M-15-00000786-50-26.12.31-SECD-23FF45EE;00000786;;;;;;
M-15-00000787-50-26.12.31-SECD-23FF45EE;00000787;;;;;;
M-15-00000788-50-26.12.31-SECD-23FF45EE;00000788;;;;;;
M-15-00000789-50-26.12.31-SECD-23FF45EE;00000789;;;;;;
M-15-00000790-50-26.12.31-SECD-23FF45EE;00000790;;;;;;
M-15-00000791-50-26.12.31-SECD-23FF45EE;00000791;;;;;;
M-15-00000792-50-26.12.31-SECD-23FF45EE;00000792;;;;;;
M-15-00000793-50-26.12.31-SECD-23FF45EE;00000793;;;;;;
M-15-00000794-50-26.12.31-SECD-23FF45EE;00000794;;;;;;
M-15-00000795-50-26.12.31-SECD-23FF45EE;00000795;;;;;;
M-15-00000796-50-26.12.31-SECD-23FF45EE;00000796;;;;;;
M-15-00000797-50-26.12.31-SECD-23FF45EE;00000797;;;;;;
M-15-00000798-50-26.12.31-SECD-23FF45EE;00000798;;;;;;
M-15-00000799-50-26.12.31-SECD-23FF45EE;00000799;;;;;;
M-15-00000800-50-26.12.31-SECD-23FF45EE;00000800;;;;;;
M-15-00000801-50-26.12.31-SECD-23FF45EE;00000801;;;;;;
M-15-00000802-50-26.12.31-SECD-23FF45EE;00000802;;;;;;
M-15-00000803-50-26.12.31-SECD-23FF45EE;00000803;;;;;;
M-15-00000804-50-26.12.31-SECD-23FF45EE;00000804;;;;;;
M-15-00000805-50-26.12.31-SECD-23FF45EE;00000805;;;;;;
M-15-00000806-50-26.12.31-SECD-23FF45EE;00000806;;;;;;
M-15-00000807-50-26.12.31-SECD-23FF45EE;00000807;;;;;;
M-15-00000808-50-26.12.31-SECD-23FF45EE;00000808;;;;;;
M-15-00000809-50-26.12.31-SECD-23FF45EE;00000809;;;;;;
M-15-00000810-50-26.12.31-SECD-23FF45EE;00000810;;;;;;
M-15-00000811-50-26.12.31-SECD-23FF45EE;00000811;;;;;;
M-15-00000812-50-26.12.31-SECD-23FF45EE;00000812;;;;;;
M-15-00000813-50-26.12.31-SECD-23FF45EE;00000813;;;;;;
M-15-00000814-50-26.12.31-SECD-23FF45EE;00000814;;;;;;
M-15-00000815-50-26.12.31-SECD-23FF45EE;00000815;;;;;;
M-15-00000816-50-26.12.31-SECD-23FF45EE;00000816;;;;;;
M-15-00000817-50-26.12.31-SECD-23FF45EE;00000817;;;;;;
M-15-00000818-50-26.12.31-SECD-23FF45EE;00000818;;;;;;
M-15-00000819-50-26.12.31-SECD-23FF45EE;00000819;;;;;;
M-15-00000820-50-26.12.31-SECD-23FF45EE;00000820;;;;;;
M-15-00000821-50-26.12.31-SECD-23FF45EE;00000821;;;;;;
M-15-00000822-50-26.12.31-SECD-23FF45EE;00000822;;;;;;
M-15-00000823-50-26.12.31-SECD-23FF45EE;00000823;;;;;;
M-15-00000824-50-26.12.31-SECD-23FF45EE;00000824;;;;;;
M-15-00000825-50-26.12.31-SECD-23FF45EE;00000825;;;;;;
M-15-00000826-50-26.12.31-SECD-23FF45EE;00000826;;;;;;
M-15-00000827-50-26.12.31-SECD-23FF45EE;00000827;;;;;;
M-15-00000828-50-26.12.31-SECD-23FF45EE;00000828;;;;;;
M-15-00000829-50-26.12.31-SECD-23FF45EE;00000829;;;;;;
M-15-00000830-50-26.12.31-SECD-23FF45EE;00000830;;;;;;
M-15-00000831-50-26.12.31-SECD-23FF45EE;00000831;;;;;;
M-15-00000832-50-26.12.31-SECD-23FF45EE;00000832;;;;;;
M-15-00000833-50-26.12.31-SECD-23FF45EE;00000833;;;;;;
M-15-00000834-50-26.12.31-SECD-23FF45EE;00000834;;;;;;
M-15-00000835-50-26.12.31-SECD-23FF45EE;00000835;;;;;;
M-15-00000836-50-26.12.31-SECD-23FF45EE;00000836;;;;;;
M-15-00000837-50-26.12.31-SECD-23FF45EE;00000837;;;;;;
M-15-00000838-50-26.12.31-SECD-23FF45EE;00000838;;;;;;
M-15-00000839-50-26.12.31-SECD-23FF45EE;00000839;;;;;;
M-15-00000840-50-26.12.31-SECD-23FF45EE;00000840;;;;;;
M-15-00000841-50-26.12.31-SECD-23FF45EE;00000841;;;;;;
M-15-00000842-50-26.12.31-SECD-23FF45EE;00000842;;;;;;
M-15-00000843-50-26.12.31-SECD-23FF45EE;00000843;;;;;;
M-15-00000844-50-26.12.31-SECD-23FF45EE;00000844;;;;;;
M-15-00000845-50-26.12.31-SECD-23FF45EE;00000845;;;;;;
M-15-00000846-50-26.12.31-SECD-23FF45EE;00000846;;;;;;
M-15-00000847-50-26.12.31-SECD-23FF45EE;00000847;;;;;;
M-15-00000848-50-26.12.31-SECD-23FF45EE;00000848;;;;;;
M-15-00000849-50-26.12.31-SECD-23FF45EE;00000849;;;;;;
M-15-00000850-50-26.12.31-SECD-23FF45EE;00000850;;;;;;
M-15-00000851-50-26.12.31-SECD-23FF45EE;00000851;;;;;;
M-15-00000852-50-26.12.31-SECD-23FF45EE;00000852;;;;;;
M-15-00000853-50-26.12.31-SECD-23FF45EE;00000853;;;;;;
M-15-00000854-50-26.12.31-SECD-23FF45EE;00000854;;;;;;
M-15-00000855-50-26.12.31-SECD-23FF45EE;00000855;;;;;;
M-15-00000856-50-26.12.31-SECD-23FF45EE;00000856;;;;;;
M-15-00000857-50-26.12.31-SECD-23FF45EE;00000857;;;;;;
M-15-00000858-50-26.12.31-SECD-23FF45EE;00000858;;;;;;
M-15-00000859-50-26.12.31-SECD-23FF45EE;00000859;;;;;;
M-15-00000860-50-26.12.31-SECD-23FF45EE;00000860;;;;;;
M-15-00000861-50-26.12.31-SECD-23FF45EE;00000861;;;;;;
M-15-00000862-50-26.12.31-SECD-23FF45EE;00000862;;;;;;
M-15-00000863-50-26.12.31-SECD-23FF45EE;00000863;;;;;;
M-15-00000864-50-26.12.31-SECD-23FF45EE;00000864;;;;;;
M-15-00000865-50-26.12.31-SECD-23FF45EE;00000865;;;;;;
M-15-00000866-50-26.12.31-SECD-23FF45EE;00000866;;;;;;
M-15-00000867-50-26.12.31-SECD-23FF45EE;00000867;;;;;;
M-15-00000868-50-26.12.31-SECD-23FF45EE;00000868;;;;;;
M-15-00000869-50-26.12.31-SECD-23FF45EE;00000869;;;;;;
M-15-00000870-50-26.12.31-SECD-23FF45EE;00000870;;;;;;
M-15-00000871-50-26.12.31-SECD-23FF45EE;00000871;;;;;;
M-15-00000872-50-26.12.31-SECD-23FF45EE;00000872;;;;;;
M-15-00000873-50-26.12.31-SECD-23FF45EE;00000873;;;;;;
M-15-00000874-50-26.12.31-SECD-23FF45EE;00000874;;;;;;
M-15-00000875-50-26.12.31-SECD-23FF45EE;00000875;;;;;;
M-15-00000876-50-26.12.31-SECD-23FF45EE;00000876;;;;;;
M-15-00000877-50-26.12.31-SECD-23FF45EE;00000877;;;;;;
M-15-00000878-50-26.12.31-SECD-23FF45EE;00000878;;;;;;
M-15-00000879-50-26.12.31-SECD-23FF45EE;00000879;;;;;;
M-15-00000880-50-26.12.31-SECD-23FF45EE;00000880;;;;;;
M-15-00000881-50-26.12.31-SECD-23FF45EE;00000881;;;;;;
M-15-00000882-50-26.12.31-SECD-23FF45EE;00000882;;;;;;
M-15-00000883-50-26.12.31-SECD-23FF45EE;00000883;;;;;;
M-15-00000884-50-26.12.31-SECD-23FF45EE;00000884;;;;;;
M-15-00000885-50-26.12.31-SECD-23FF45EE;00000885;;;;;;
M-15-00000886-50-26.12.31-SECD-23FF45EE;00000886;;;;;;
M-15-00000887-50-26.12.31-SECD-23FF45EE;00000887;;;;;;
M-15-00000888-50-26.12.31-SECD-23FF45EE;00000888;;;;;;
M-15-00000889-50-26.12.31-SECD-23FF45EE;00000889;;;;;;
M-15-00000890-50-26.12.31-SECD-23FF45EE;00000890;;;;;;
M-15-00000891-50-26.12.31-SECD-23FF45EE;00000891;;;;;;
M-15-00000892-50-26.12.31-SECD-23FF45EE;00000892;;;;;;
M-15-00000893-50-26.12.31-SECD-23FF45EE;00000893;;;;;;
M-15-00000894-50-26.12.31-SECD-23FF45EE;00000894;;;;;;
M-15-00000895-50-26.12.31-SECD-23FF45EE;00000895;;;;;;
M-15-00000896-50-26.12.31-SECD-23FF45EE;00000896;;;;;;
M-15-00000897-50-26.12.31-SECD-23FF45EE;00000897;;;;;;
M-15-00000898-50-26.12.31-SECD-23FF45EE;00000898;;;;;;
M-15-00000899-50-26.12.31-SECD-23FF45EE;00000899;;;;;;
M-15-00000900-50-26.12.31-SECD-23FF45EE;00000900;;;;;;
M-15-00000901-50-26.12.31-SECD-23FF45EE;00000901;;;;;;
M-15-00000902-50-26.12.31-SECD-23FF45EE;00000902;;;;;;
M-15-00000903-50-26.12.31-SECD-23FF45EE;00000903;;;;;;
M-15-00000904-50-26.12.31-SECD-23FF45EE;00000904;;;;;;
M-15-00000905-50-26.12.31-SECD-23FF45EE;00000905;;;;;;
M-15-00000906-50-26.12.31-SECD-23FF45EE;00000906;;;;;;
M-15-00000907-50-26.12.31-SECD-23FF45EE;00000907;;;;;;
M-15-00000908-50-26.12.31-SECD-23FF45EE;00000908;;;;;;
M-15-00000909-50-26.12.31-SECD-23FF45EE;00000909;;;;;;
M-15-00000910-50-26.12.31-SECD-23FF45EE;00000910;;;;;;
M-15-00000911-50-26.12.31-SECD-23FF45EE;00000911;;;;;;
M-15-00000912-50-26.12.31-SECD-23FF45EE;00000912;;;;;;
M-15-00000913-50-26.12.31-SECD-23FF45EE;00000913;;;;;;
M-15-00000914-50-26.12.31-SECD-23FF45EE;00000914;;;;;;
M-15-00000915-50-26.12.31-SECD-23FF45EE;00000915;;;;;;
M-15-00000916-50-26.12.31-SECD-23FF45EE;00000916;;;;;;
M-15-00000917-50-26.12.31-SECD-23FF45EE;00000917;;;;;;
M-15-00000918-50-26.12.31-SECD-23FF45EE;00000918;;;;;;
M-15-00000919-50-26.12.31-SECD-23FF45EE;00000919;;;;;;
M-15-00000920-50-26.12.31-SECD-23FF45EE;00000920;;;;;;
M-15-00000921-50-26.12.31-SECD-23FF45EE;00000921;;;;;;
M-15-00000922-50-26.12.31-SECD-23FF45EE;00000922;;;;;;
M-15-00000923-50-26.12.31-SECD-23FF45EE;00000923;;;;;;
M-15-00000924-50-26.12.31-SECD-23FF45EE;00000924;;;;;;
M-15-00000925-50-26.12.31-SECD-23FF45EE;00000925;;;;;;
M-15-00000926-50-26.12.31-SECD-23FF45EE;00000926;;;;;;
M-15-00000927-50-26.12.31-SECD-23FF45EE;00000927;;;;;;
M-15-00000928-50-26.12.31-SECD-23FF45EE;00000928;;;;;;
M-15-00000929-50-26.12.31-SECD-23FF45EE;00000929;;;;;;
M-15-00000930-50-26.12.31-SECD-23FF45EE;00000930;;;;;;
M-15-00000931-50-26.12.31-SECD-23FF45EE;00000931;;;;;;
M-15-00000932-50-26.12.31-SECD-23FF45EE;00000932;;;;;;
M-15-00000933-50-26.12.31-SECD-23FF45EE;00000933;;;;;;
M-15-00000934-50-26.12.31-SECD-23FF45EE;00000934;;;;;;
M-15-00000935-50-26.12.31-SECD-23FF45EE;00000935;;;;;;
M-15-00000936-50-26.12.31-SECD-23FF45EE;00000936;;;;;;
M-15-00000937-50-26.12.31-SECD-23FF45EE;00000937;;;;;;
M-15-00000938-50-26.12.31-SECD-23FF45EE;00000938;;;;;;
M-15-00000939-50-26.12.31-SECD-23FF45EE;00000939;;;;;;
M-15-00000940-50-26.12.31-SECD-23FF45EE;00000940;;;;;;
M-15-00000941-50-26.12.31-SECD-23FF45EE;00000941;;;;;;
M-15-00000942-50-26.12.31-SECD-23FF45EE;00000942;;;;;;
M-15-00000943-50-26.12.31-SECD-23FF45EE;00000943;;;;;;
M-15-00000944-50-26.12.31-SECD-23FF45EE;00000944;;;;;;
M-15-00000945-50-26.12.31-SECD-23FF45EE;00000945;;;;;;
M-15-00000946-50-26.12.31-SECD-23FF45EE;00000946;;;;;;
M-15-00000947-50-26.12.31-SECD-23FF45EE;00000947;;;;;;
M-15-00000948-50-26.12.31-SECD-23FF45EE;00000948;;;;;;
M-15-00000949-50-26.12.31-SECD-23FF45EE;00000949;;;;;;
M-15-00000950-50-26.12.31-SECD-23FF45EE;00000950;;;;;;
M-15-00000951-50-26.12.31-SECD-23FF45EE;00000951;;;;;;
M-15-00000952-50-26.12.31-SECD-23FF45EE;00000952;;;;;;
M-15-00000953-50-26.12.31-SECD-23FF45EE;00000953;;;;;;
M-15-00000954-50-26.12.31-SECD-23FF45EE;00000954;;;;;;
M-15-00000955-50-26.12.31-SECD-23FF45EE;00000955;;;;;;
M-15-00000956-50-26.12.31-SECD-23FF45EE;00000956;;;;;;
M-15-00000957-50-26.12.31-SECD-23FF45EE;00000957;;;;;;
M-15-00000958-50-26.12.31-SECD-23FF45EE;00000958;;;;;;
M-15-00000959-50-26.12.31-SECD-23FF45EE;00000959;;;;;;
M-15-00000960-50-26.12.31-SECD-23FF45EE;00000960;;;;;;
M-15-00000961-50-26.12.31-SECD-23FF45EE;00000961;;;;;;
M-15-00000962-50-26.12.31-SECD-23FF45EE;00000962;;;;;;
M-15-00000963-50-26.12.31-SECD-23FF45EE;00000963;;;;;;
M-15-00000964-50-26.12.31-SECD-23FF45EE;00000964;;;;;;
M-15-00000965-50-26.12.31-SECD-23FF45EE;00000965;;;;;;
M-15-00000966-50-26.12.31-SECD-23FF45EE;00000966;;;;;;
M-15-00000967-50-26.12.31-SECD-23FF45EE;00000967;;;;;;
M-15-00000968-50-26.12.31-SECD-23FF45EE;00000968;;;;;;
M-15-00000969-50-26.12.31-SECD-23FF45EE;00000969;;;;;;
M-15-00000970-50-26.12.31-SECD-23FF45EE;00000970;;;;;;
M-15-00000971-50-26.12.31-SECD-23FF45EE;00000971;;;;;;
M-15-00000972-50-26.12.31-SECD-23FF45EE;00000972;;;;;;
M-15-00000973-50-26.12.31-SECD-23FF45EE;00000973;;;;;;
M-15-00000974-50-26.12.31-SECD-23FF45EE;00000974;;;;;;
M-15-00000975-50-26.12.31-SECD-23FF45EE;00000975;;;;;;
M-15-00000976-50-26.12.31-SECD-23FF45EE;00000976;;;;;;
M-15-00000977-50-26.12.31-SECD-23FF45EE;00000977;;;;;;
M-15-00000978-50-26.12.31-SECD-23FF45EE;00000978;;;;;;
M-15-00000979-50-26.12.31-SECD-23FF45EE;00000979;;;;;;
M-15-00000980-50-26.12.31-SECD-23FF45EE;00000980;;;;;;
M-15-00000981-50-26.12.31-SECD-23FF45EE;00000981;;;;;;
M-15-00000982-50-26.12.31-SECD-23FF45EE;00000982;;;;;;
M-15-00000983-50-26.12.31-SECD-23FF45EE;00000983;;;;;;
M-15-00000984-50-26.12.31-SECD-23FF45EE;00000984;;;;;;
M-15-00000985-50-26.12.31-SECD-23FF45EE;00000985;;;;;;
M-15-00000986-50-26.12.31-SECD-23FF45EE;00000986;;;;;;
M-15-00000987-50-26.12.31-SECD-23FF45EE;00000987;;;;;;
M-15-00000988-50-26.12.31-SECD-23FF45EE;00000988;;;;;;
M-15-00000989-50-26.12.31-SECD-23FF45EE;00000989;;;;;;
M-15-00000990-50-26.12.31-SECD-23FF45EE;00000990;;;;;;
M-15-00000991-50-26.12.31-SECD-23FF45EE;00000991;;;;;;
M-15-00000992-50-26.12.31-SECD-23FF45EE;00000992;;;;;;
M-15-00000993-50-26.12.31-SECD-23FF45EE;00000993;;;;;;
M-15-00000994-50-26.12.31-SECD-23FF45EE;00000994;;;;;;
M-15-00000995-50-26.12.31-SECD-23FF45EE;00000995;;;;;;
M-15-00000996-50-26.12.31-SECD-23FF45EE;00000996;;;;;;
M-15-00000997-50-26.12.31-SECD-23FF45EE;00000997;;;;;;
M-15-00000998-50-26.12.31-SECD-23FF45EE;00000998;;;;;;
M-15-00000999-50-26.12.31-SECD-23FF45EE;00000999;;;;;;
M-15-00001000-50-26.12.31-SECD-23FF45EE;00001000;;;;;;